,Latitude,Longitude
3252,16.107082,76.194281
3257,15.999726,76.09208
3262,15.918804,76.149674
3265,16.015752,76.203177
3268,15.920676,76.1473599
3269,16.015645,76.200924
3270,15.56178,76.089492
3271,15.928313,76.084633
3272,16.02235,76.079073
3274,15.921555,76.145485
3276,16.093968,76.175211
3278,16.096169,76.2869749
3279,15.95562,76.265146
3281,15.925066,76.146098
3282,16.022375,76.079361
3284,15.919685,76.148088
3286,16.00505,76.18319
3287,15.999069,76.092738
3288,15.95727,76.185096
3429,16.552855,75.309951
3430,16.462427,75.287879
3431,16.504609,75.241294
3432,16.423733,75.345793
3433,16.474746,75.290351
3434,16.496537,75.23083
3435,16.439681,75.278794
3436,16.567445,75.360172
3437,16.523627,75.311606
3438,16.557143,75.312363
3439,16.454883,75.284538
3440,16.410142,75.389075
3441,16.509131,75.255967
3442,16.509894,75.26049
3443,16.568543,75.361662
3444,16.509541,75.259341
3445,16.514995,75.305765
3446,16.525424,75.312704
3447,16.534174,75.303045
3448,16.559225,75.248185
3449,16.535081,75.321243
3450,16.568685,75.366225
3451,16.495826,75.200355
3452,16.567814,75.38606
3453,16.520368,75.308627
3454,16.567524,75.364898
3455,16.542722,75.291262
3456,16.489888,75.291258
3457,16.45702,75.285932
3458,16.517064,75.246984
3459,16.575051,75.277455
3460,16.495982,75.203007
3461,16.537338,75.326125
3462,16.569307,75.353133
3464,16.575596,75.178718
3465,16.415795,75.361572
3466,16.51142,75.300514
3467,16.527411,75.301376
3468,16.50651,75.391661
3469,16.56824,75.384289
3470,16.568482,75.355268
3471,16.448407,75.284111
3472,16.568103,75.371964
3473,16.436386,75.281867
3474,16.529554,75.268253
3475,16.505129,75.240367
3476,16.56041,75.342874
3477,16.504653,75.239836
3478,16.446996,75.283613
3482,16.520676,75.274468
3484,16.501051,75.230092
3488,16.443875,75.315486
3494,16.532061,75.31953
3497,16.544576,75.189241
3499,16.582368,75.292673
3501,16.497582,75.209829
3504,16.588862,75.239202
3505,16.543473,75.263533
3506,16.455458,75.306306
3511,16.581464,75.293488
3515,16.566714,75.20814
3516,16.435257,75.327652
3520,16.513492,75.324017
3521,16.547255,75.307739
3522,16.473081,75.371996
3523,16.510869,75.220313
3524,16.542396,75.333708
3525,16.562319,75.343172
3526,16.475328,75.241885
3527,16.534031,75.375314
3528,16.51161,75.263383
3529,16.59737,75.176486
3530,16.43413,75.329635
3533,16.430919,75.33415
3534,16.53915,75.329844
3535,16.567594,75.386741
3536,16.558742,75.342398
3537,16.511861,75.265031
3538,16.495128,75.198116
3539,16.511056,75.263284
3540,16.45517,75.286211
3541,16.512025,75.259291
3543,16.482171,75.357654
3544,16.554585,75.340782
3545,16.417372,75.3377
3547,16.477919,75.290644
3548,16.445083,75.28326
3549,16.513739,75.259402
3550,16.576738,75.275319
3551,16.544025,75.306335
3552,16.498874,75.221563
3553,16.577245,75.234541
3554,16.444149,75.389723
3555,16.569461,75.350094
3556,16.523356,75.311933
3557,16.503004,75.27076
3558,16.526127,75.360177
3559,16.556975,75.24942
3560,16.509995,75.316239
3561,16.426954,75.279254
3562,16.510017,75.314632
3563,16.4589,75.299053
3564,16.514939,75.254728
3565,16.498303,75.241406
3566,16.61112,75.210681
3567,16.497096,75.213572
3568,16.598353,75.249223
3569,16.515783,75.295309
3570,16.561221,75.292056
3575,16.515107,75.25191
3576,16.502192,75.234185
3577,16.567753,75.362032
3579,16.428506,75.279955
3580,16.525742,75.313171
3581,16.422753,75.398968
3582,16.560742,75.342878
3583,16.566882,75.264132
3585,16.480651,75.292049
3586,16.519345,75.274992
3587,16.545399,75.33606
3588,16.518892,75.291155
3589,16.485167,75.293421
3591,16.568475,75.213127
3593,16.566285,75.315488
3594,16.435658,75.324873
3595,16.567454,75.36395
3596,16.480663,75.292019
3603,16.438892,75.319883
3607,16.539124,75.314497
3608,16.524814,75.270807
3609,16.481621,75.292616
3610,16.553973,75.150663
3614,16.561385,75.313544
3615,16.513767,75.294962
3617,16.490884,75.291853
3618,16.521452,75.34208
3621,16.519092,75.291173
3623,16.50852,75.25177
3626,16.516277,75.295604
3628,16.514486,75.252852
3633,16.323771,75.122223
3634,16.517628,75.306482
3635,16.574339,75.23658
3637,16.500606,75.228231
3639,16.568344,75.373536
3640,16.323377,75.122223
3642,16.527828,75.268532
3643,16.49858,75.29127
3644,16.303944,75.17366
3645,16.527903,75.252687
3646,16.568514,75.356235
3647,16.346612,75.21211
3648,16.485873,75.293285
3651,16.545165,75.33546
3653,16.538296,75.329953
3654,16.427113,75.362329
3655,16.479711,75.291603
3657,16.464006,75.290885
3659,16.510076,75.259933
3660,16.511417,75.307523
3661,16.517723,75.288059
3662,16.461657,75.292923
3664,16.46769,75.2098
3667,16.561598,75.343357
3671,16.472219,75.333439
3672,16.54359,75.323542
3736,16.497629,75.291008
3737,16.506053,75.295968
3738,16.501721,75.295658
3739,16.50922,75.283698
3740,16.513276,75.280715
3741,16.505948,75.304459
3742,16.512182,75.281557
3743,16.512802,75.301927
3744,16.49615,75.291152
3746,16.502946,75.287131
3748,16.500111,75.295543
3749,16.509466,75.292043
3750,16.5081,75.29593
3751,16.509165,75.283341
3752,16.512723,75.272246
3753,16.511856,75.27811
3754,16.509668,75.270737
3755,16.498015,75.294697
3756,16.506744,75.287708
3760,16.508903,75.278359
3763,16.497669,75.290178
3768,16.51268,75.281238
3773,16.516188,75.295636
3774,16.490398,75.29238
3776,16.51082,75.291849
3777,16.512709,75.273913
3778,16.495987,75.290584
3779,16.49655,75.291567
3781,16.504892,75.27657
3782,16.512273,75.270648
3784,16.50902,75.286552
3785,16.504761,75.295728
3811,16.5104,75.280366
3826,16.507345,75.295952
3969,16.19308,75.552274
3970,16.211437,75.628187
3971,16.195322,75.544578
3972,16.228504,75.617038
3973,16.193912,75.548484
3975,16.186237,75.612513
3977,16.187732,75.487311
3978,16.215605,75.613957
3979,16.186745,75.505845
3980,16.17833,75.452852
3981,16.190569,75.596198
3982,16.21572,75.493502
3984,16.188855,75.597184
3985,16.189908,75.58626
3986,16.204359,75.563669
3989,16.168641,75.609564
3990,16.204843,75.61325
3991,16.193057,75.551727
3992,16.173014,75.610444
3993,16.201392,75.529734
3996,16.226507,75.490693
3998,16.177293,75.451443
3999,16.185907,75.612626
4001,16.199025,75.487225
4003,16.183362,75.463613
4004,16.190528,75.583382
4005,16.175497,75.610931
4006,16.19071,75.582119
4007,16.228479,75.569097
4008,16.161673,75.608063
4009,16.185143,75.486019
4010,16.189671,75.582572
4011,16.189323,75.589239
4014,16.193982,75.566467
4015,16.186275,75.611849
4018,16.189052,75.596065
4019,16.155327,75.606827
4022,16.197983,75.501937
4025,16.193356,75.55968
4027,16.172982,75.447519
4031,16.225065,75.490301
4037,16.206165,75.59655
4038,16.181423,75.612864
4039,16.18899,75.596504
4044,16.18723,75.612467
4045,16.193405,75.560754
4047,16.186288,75.6125
4048,16.204294,75.55501
4049,16.200978,75.61636
4050,16.17693,75.450889
4051,16.154287,75.606634
4052,16.192722,75.573361
4053,16.187867,75.601775
4054,16.177611,75.451937
4055,16.190935,75.580818
4056,16.154637,75.606684
4057,16.176392,75.450021
4058,16.200579,75.613166
4059,16.21548,75.511298
4060,16.18464,75.613617
4061,16.199689,75.613058
4062,16.209083,75.613845
4063,16.215826,75.476287
4064,16.198989,75.51067
4065,16.186361,75.616558
4066,16.215465,75.472828
4067,16.181378,75.592121
4068,16.200565,75.53167
4069,16.199091,75.510721
4070,16.204749,75.515801
4071,16.151979,75.524804
4072,16.19621,75.542144
4073,16.190695,75.582202
4074,16.19734,75.612899
4075,16.190957,75.580665
4076,16.186238,75.468929
4077,16.248271,75.620412
4079,16.196781,75.505331
4081,16.18639,75.612491
4082,16.203015,75.522136
4083,16.160141,75.607932
4085,16.159246,75.607718
4086,16.193811,75.565026
4087,16.158956,75.607641
4088,16.156789,75.607193
4090,16.190677,75.474198
4091,16.214508,75.614182
4092,16.196321,75.541947
4094,16.165263,75.608865
4095,16.175484,75.610895
4096,16.196698,75.540732
4097,16.182883,75.615243
4100,16.204073,75.613279
4102,16.231325,75.618905
4103,16.190738,75.474262
4104,16.17396,75.445693
4106,16.170812,75.451957
4107,16.198864,75.535584
4109,16.190486,75.583659
4113,16.17551,75.610852
4115,16.189079,75.59592
4120,16.197213,75.504006
4122,16.189248,75.590861
4123,16.200225,75.461121
4127,16.181488,75.461121
4131,16.186387,75.610969
4134,16.193019,75.554196
4136,16.202819,75.51281
4137,16.1025,75.3635
4139,16.203721,75.518825
4140,16.188692,75.612547
4143,16.193182,75.556547
4145,16.198889,75.495721
4149,16.194058,75.567423
4151,16.207968,75.613217
4152,16.1156,75.3041
4154,16.154495,75.493377
4301,16.098674,75.564947
4302,15.951337,75.52293
4305,16.111945,75.623712
4306,16.134284,75.42601
4307,16.128436,75.515037
4308,16.017273,75.568247
4309,16.136522,75.600685
4311,16.015245,75.547459
4312,16.023791,75.549917
4313,16.014304,75.547205
4314,16.000417,75.537984
4315,16.001502,75.538023
4316,16.01902,75.60513
4317,16.051756,75.560872
4318,16.018782,75.602838
4319,16.128748,75.554674
4320,16.117967,75.593622
4321,15.979505,75.523458
4322,15.95506,75.479032
4323,16.019917,75.507842
4324,16.106338,75.657866
4325,16.045433,75.457707
4326,15.978477,75.532531
4327,16.021296,75.485038
4328,16.067593,75.568987
4329,15.929612,75.512057
4330,16.025938,75.529392
4331,16.021406,75.482674
4332,16.056654,75.565597
4333,16.136012,75.60084
4334,16.011492,75.545522
4336,16.11311,75.625902
4337,16.058597,75.597458
4338,16.001542,75.538054
4339,16.130284,75.569678
4340,16.051834,75.560821
4341,16.048149,75.646754
4342,16.086679,75.581571
4343,16.024068,75.550002
4344,16.128734,75.597697
4345,16.019074,75.610993
4346,16.06585,75.56785
4349,16.004779,75.537039
4350,16.128565,75.518499
4351,16.11853,75.593846
4352,16.014761,75.547263
4353,16.026115,75.52855
4354,16.021325,75.484683
4355,16.018543,75.549568
4356,15.976337,75.531803
4357,16.055232,75.563787
4358,16.01861,75.60216
4359,16.032602,75.551422
4363,16.019874,75.498838
4365,15.990629,75.536854
4366,16.054285,75.562731
4368,16.1418,75.602893
4369,15.976595,75.531904
4370,16.076089,75.447092
4372,16.138497,75.601655
4374,16.012821,75.546174
4380,16.115771,75.592736
4381,16.018337,75.55792
4386,16.048747,75.445646
4390,16.009679,75.543645
4391,16.001915,75.603759
4392,16.13055,75.471979
4395,16.090909,75.521385
4396,16.094345,75.584796
4397,16.022783,75.472103
4401,16.070624,75.644459
4404,15.924988,75.509656
4408,16.048017,75.428699
4409,16.048703,75.558792
4411,16.027388,75.522581
4413,15.943562,75.519929
4414,16.056374,75.539995
4415,16.007922,75.543842
4416,16.132108,75.599061
4419,16.128416,75.568207
4421,16.143235,75.468294
4424,16.04951,75.432519
4425,16.025944,75.550148
4426,16.023495,75.549989
4428,16.036792,75.553073
4429,16.05518,75.582071
4432,16.027746,75.551158
4433,16.01999,75.497461
4434,15.991607,75.537223
4437,16.00988,75.623379
4438,15.938196,75.516554
4439,16.142515,75.603182
4440,16.117712,75.578193
4442,16.025847,75.529868
4444,16.0653,75.454175
4445,16.111381,75.661538
4450,16.078517,75.57645
4451,15.939795,75.514478
4453,16.101036,75.653737
4455,16.018088,75.610077
4456,16.141985,75.602947
4457,16.111729,75.662102
4460,16.111822,75.62173
4461,16.105236,75.61528
4462,16.132222,75.599131
4463,16.120319,75.491384
4464,16.000989,75.538045
4465,16.126096,75.596784
4466,16.104168,75.54558
4467,15.990047,75.536652
4468,16.027462,75.447189
4469,16.018182,75.482874
4532,16.027855,75.431881
4537,15.939829,75.436527
4540,15.941254,75.500847
4542,16.08644,75.581487
4543,16.640811,75.55502
4549,16.02595,75.529692
4551,16.114578,75.59247
4554,15.972723,75.530763
4557,16.002429,75.53839
4558,16.072506,75.447451
4559,16.466572,74.64238
4560,16.015267,75.548
4561,15.928764,75.511548
4564,16.066909,75.660724
4567,16.158562,75.231455
4568,15.147823,75.47863
4720,16.164196,75.378438
4721,16.169778,75.420903
4722,16.148114,75.339653
4724,16.264041,75.321486
4725,16.227721,75.270046
4726,16.231742,75.344409
4727,16.153152,75.367355
4728,16.167733,75.400865
4729,16.16512,75.383014
4730,16.185134,75.329694
4731,16.320634,75.264175
4732,16.256352,75.264617
4733,16.272073,75.319162
4736,16.141841,75.365385
4737,16.220171,75.34999
4738,16.221156,75.417373
4739,16.222477,75.349358
4740,16.168138,75.403859
4741,16.121859,75.3025
4742,16.304805,75.249343
4743,16.189546,75.322251
4744,16.219616,75.446963
4745,16.184514,75.359343
4746,16.195476,75.357035
4748,16.315602,75.259768
4749,16.150946,75.343947
4750,16.305882,75.249956
4751,16.162982,75.3675
4752,16.162015,75.368403
4753,16.152807,75.34801
4754,16.286927,75.281955
4756,16.225749,75.258693
4757,16.170102,75.36276
4758,16.164885,75.3739
4759,16.220402,75.349768
4760,16.262857,75.317523
4761,16.238075,75.335033
4762,16.201223,75.296906
4763,16.162094,75.368421
4764,16.163576,75.388541
4766,16.121656,75.302227
4767,16.121796,75.302659
4768,16.15349,75.351259
4769,16.2351,75.259645
4770,16.142883,75.365312
4771,16.141916,75.365376
4772,16.162161,75.385979
4773,16.165959,75.384223
4774,16.205756,75.287333
4775,16.144653,75.364572
4776,16.252813,75.264553
4777,16.173381,75.443119
4778,16.137639,75.324736
4779,16.253587,75.331928
4780,16.128862,75.363624
4781,16.30594,75.250053
4783,16.166824,75.389073
4786,16.216586,75.350693
4788,16.15048,75.321606
4794,16.1552,75.362088
4795,16.215328,75.266887
4799,16.186628,75.328333
4800,16.225282,75.232407
4801,16.170797,75.427283
4804,16.164492,75.378423
4805,16.167186,75.364412
4806,16.221401,75.348682
4807,16.168935,75.362807
4809,16.208824,75.282043
4810,16.173203,75.438336
4813,16.177916,75.359727
4819,16.231321,75.343617
4823,16.155111,75.366573
4828,16.312712,75.256106
4829,16.289621,75.279196
4830,16.166439,75.385283
4832,16.263617,75.321456
4833,16.20535,75.389116
4834,16.205826,75.297673
4835,16.186522,75.358561
4836,16.165453,75.364931
4837,16.264016,75.321466
4840,16.234512,75.324866
4841,16.210359,75.353073
4843,16.162041,75.369197
4844,16.209478,75.303634
4845,16.26349,75.324153
4846,16.164608,75.365155
4847,16.263654,75.323574
4848,16.119531,75.292381
4849,16.268611,75.319058
4851,16.217557,75.350804
4853,16.168658,75.408155
4854,16.247613,75.262096
4856,16.148388,75.371666
4857,16.226281,75.258948
4859,16.238765,75.339769
4860,16.114513,75.365517
4861,16.155453,75.352762
4862,16.148431,75.393036
4863,16.14136,75.302222
4864,16.20368,75.292886
4865,16.219165,75.428701
4866,16.167387,75.397976
4867,16.182573,75.359784
4868,16.160026,75.370889
4870,16.16893,75.408956
4871,16.150546,75.390245
4872,16.209979,75.353323
4874,16.147981,75.421376
4880,16.232183,75.340703
4882,16.243353,75.261188
4887,16.243918,75.334863
4890,16.153897,75.35797
4892,16.170051,75.362679
4897,16.161969,75.369295
4903,16.181064,75.359028
4904,16.211538,75.255536
4906,16.303519,75.257956
4907,16.21102,75.35577
4909,16.214021,75.34499
4912,16.136803,75.365165
4915,16.307848,75.251407
4916,16.169101,75.357777
4921,16.243431,75.333071
4922,16.143358,75.372986
4926,16.160292,75.416109
4928,16.311151,75.267718
4930,10.236548,72.265348
4931,16.203803,75.21577
4932,16.574459,75.333071
4933,16.000053,75.00025
4934,16.325128,75.387172
4935,16.574459,75.29147
4936,16.137125,75.365035
4937,10.235642,72.265348
4938,16.161434,75.368162
4939,21.457856,75.427755
4940,16.154131,75.383505
4943,16.133789,75.445047
4944,12.254768,72.546238
4945,16.121463,75.30324
4948,16.213418,75.254706
4949,16.133789,75.34499
4950,16.165455,75.382615
4951,16.574459,75.368162
4952,10.235642,75.427168
4953,16.273652,75.31927
4955,16.161373,75.370124
4959,16.213418,75.352526
4960,16.128424,75.315087
4961,16.206014,75.344173
4962,10.236548,95.356428
4963,10.236548,72.265348
4965,16.2,75
4966,16.206198,75.286982
4967,16.163834,75.366425
4968,16.212609,75.272728
4970,16.178792,75.359432
4971,16.135036,75.364209
4972,16.193541,75.357486
4973,16,75
4975,16.752365,82.256346
4979,16.251183,75.254706
5141,16.380026,75.053102
5142,16.400048,75.051488
5143,16.38408,75.151981
5146,16.381502,75.064125
5147,16.36831,75.199136
5148,16.388873,75.099898
5149,16.384718,75.087468
5151,16.391387,75.108097
5152,16.3816,75.064061
5153,16.383904,75.150781
5154,16.392851,75.108869
5156,16.372074,75.077842
5157,16.38693,75.046652
5158,16.383886,75.150882
5159,16.377169,75.177932
5161,16.379383,75.172397
5162,16.380491,75.056515
5163,16.38351,75.159145
5164,16.390494,75.102534
5165,16.384688,75.144638
5166,16.379435,75.172231
5168,16.383972,75.153213
5169,16.374408,75.184602
5170,16.338865,75.077837
5171,16.384744,75.147298
5172,16.386355,75.122612
5173,16.365802,75.205065
5175,16.337387,75.176334
5176,16.4027,75.108104
5177,16.391776,75.109165
5178,16.38653,75.118931
5179,16.382498,75.075995
5180,16.38823,75.098859
5182,16.391476,75.104207
5184,16.39154,75.109914
5185,16.377404,75.034251
5186,16.378395,75.041423
5187,16.387121,75.113463
5188,16.380156,75.054126
5189,16.38571,75.094476
5190,16.399847,75.108129
5191,16.378569,75.042698
5193,16.386514,75.119766
5194,16.379664,75.050699
5195,16.402517,75.108107
5197,16.407987,75.10802
5198,16.379495,75.172124
5199,16.3801,75.111914
5200,16.390519,75.102736
5203,16.391007,75.110648
5204,16.365392,75.205976
5209,16.375616,75.181777
5217,16.380489,75.208916
5223,16.386333,75.122838
5224,16.394048,75.066367
5227,16.379998,75.053082
5228,16.358569,75.116004
5230,16.332248,75.116076
5232,16.404537,75.108083
5233,16.389203,75.112303
5234,16.38615,75.125529
5235,16.40157,75.108102
5237,16.384761,75.147592
5242,16.383701,75.15017
5243,16.38069,75.058296
5244,16.387371,75.112031
5245,16.392365,75.105385
5247,16.406667,75.108045
5249,16.382845,75.163432
5250,16.383284,75.051472
5251,16.405778,75.10805
5252,16.39209,75.110237
5253,16.387876,75.106596
5254,16.36237,75.213107
5255,16.384073,75.084336
5256,16.378988,75.04551
5257,16.371446,75.052205
5259,16.381281,75.062465
5260,16.390937,75.103422
5261,16.39055,75.102811
5262,16.373943,75.106151
5263,16.381595,75.064741
5264,16.328349,75.136501
5265,16.386076,75.107348
5266,16.386925,75.115341
5267,16.354578,75.073637
5268,16.379622,75.050191
5271,16.338028,75.061574
5272,16.384076,75.152127
5273,16.379003,75.112302
5274,16.392865,75.110257
5275,16.373967,75.185576
5276,16.378979,75.111966
5277,16.37745,75.034312
5278,16.376164,75.058335
5279,16.388579,75.110702
5280,16.381644,75.065218
5281,16.347625,75.08112
5293,16.346586,75.082426
5302,16.353414,75.088367
5317,16.374164,75.106338
5318,16.380192,75.054392
